nama_variabel,jenis_makanan,tahun,nama_wilayah,value
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Manggarai,211.10
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Rote Ndao,175.78
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Manggarai Barat,114.37
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Sumba Tengah,128.90
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Sumba Barat Daya,166.86
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Nagekeo,168.03
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Manggarai Timur,69.59
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Sabu Raijua,278.63
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Malaka,242.12
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Kupang,700.69
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Sambas,89.41
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Bengkayang,82.56
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Landak,198.21
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Mempawah,114.85
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Sanggau,272.28
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Ketapang,228.36
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Sintang,184.41
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kapuas Hulu,445.16
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Sekadau,157.66
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Melawi,134.69
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kayong Utara,186.66
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kubu Raya,232.47
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Pontianak,652.77
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Singkawang,346.70
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kotawaringin Barat,283.52
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kotawaringin Timur,485.48
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kapuas,415.64
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Barito Selatan,470.14
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Barito Utara,255.81
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Sukamara,543.13
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Lamandau,732.73
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Seruyan,435.63
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Katingan,401.71
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Pulang Pisau,430.83
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Gunung Mas,236.82
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Barito Timur,258.40
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Murung Raya,126.95
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Palangka Raya,844.05
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Tanah Laut,293.98
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Baru,306.25
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Banjar,547.59
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Barito Kuala,262.94
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Tapin,468.17
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Hulu Sungai Selatan,204.71
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Hulu Sungai Tengah,303.90
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Hulu Sungai Utara,183.33
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Tabalong,668.29
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Tanah Bumbu,307.60
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Balangan,216.17
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Banjarmasin,592.06
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Banjar Baru,1197.29
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Paser,452.94
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kutai Barat,196.92
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kutai Kartanegara,438.75
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kutai Timur,782.90
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Berau,804.22
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Penajam Paser Utara,390.08
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Mahakam Ulu,244.42
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Balikpapan,1616.89
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Samarinda,835.40
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Bontang,932.03
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Malinau,548.37
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Bulungan,496.96
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Tana Tidung,925.57
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Nunukan,500.89
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Tarakan,949.77
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Bolaang Mongondow,161.75
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Minahasa,433.12
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kepulauan Sangihe,261.05
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kepulauan Talaud,105.79
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Minahasa Selatan,418.86
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Minahasa Utara,918.55
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Bolaang Mongondow Utara,112.20
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Siau Tagulandang Biaro,153.26
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Minahasa Tenggara,148.39
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Bolaang Mongondow Selatan,77.41
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Bolaang Mongondow Timur,442.97
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Manado,725.72
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Bitung,502.51
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Tomohon,668.63
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Kotamobagu,346.38
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Banggai Kepulauan,59.87
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Banggai,264.11
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Morowali,224.20
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Poso,147.97
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Donggala,82.66
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Toli-Toli,343.08
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Buol,58.19
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Parigi Moutong,276.02
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Tojo Una-Una,75.72
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Sigi,254.09
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Banggai Laut,96.52
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Morowali Utara,118.29
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Palu,823.78
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kepulauan Selayar,141.08
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Bulukumba,313.38
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Bantaeng,245.30
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Jeneponto,322.54
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Takalar,204.25
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Gowa,384.43
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Sinjai,165.08
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Maros,453.78
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Pangkajene dan Kepulauan,405.43
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Barru,194.70
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Bone,147.47
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Soppeng,176.32
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Wajo,332.64
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Sidenreng Rappang,425.45
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Pinrang,182.86
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Enrekang,327.73
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Luwu,114.45
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Tana Toraja,91.50
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Luwu Utara,97.25
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Luwu Timur,424.13
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Toraja Utara,128.42
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Makasar,1102.39
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Parepare,443.18
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Palopo,559.99
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Buton,105.45
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Muna,138.78
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Konawe,147.49
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kolaka,94.20
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Konawe Selatan,42.38
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Bombana,80.31
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Wakatobi,132.47
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kolaka Utara,148.99
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Buton Utara,119.03
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Konawe Utara,242.88
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kolaka Timur,146.09
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Konawe Kepulauan,98.70
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Muna Barat,144
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Buton Tengah,186.68
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Buton Selatan,183.83
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Kendari,599.82
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Baubau,459.98
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Boalemo,200.92
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Gorontalo,369.93
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Pohuwato,65.15
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Bone Bolango,140.84
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Gorontalo Utara,192.37
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Gorontalo,549.72
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Majene,220.56
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Polewali Mandar,138.14
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Mamasa,79.55
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Mamuju,296.66
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Mamuju Utara,281.28
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Mamuju Tengah,120.01
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Maluku Tenggara Barat,335.06
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Maluku Tenggara,137.62
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Maluku Tengah,375.38
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Buru,239.75
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kepulauan Aru,180.33
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Seram Bagian Barat,446.28
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Seram Bagian Timur,103.97
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Maluku Barat Daya,233.65
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Buru Selatan,217.09
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Ambon,1236.79
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Tual,174.89
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Halmahera Barat,176.52
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Halmahera Tengah,105.13
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kepulauan Sula,221.95
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Halmahera Selatan,5.66
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Halmahera Utara,513.52
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Halmahera Timur,118.77
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Pulau Morotai,200.94
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Pulau Taliabu,194.08
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Ternate,516.11
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Tidore Kepulauan,166.40
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Fakfak,482.70
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kaimana,416.85
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Teluk Wondama,113.03
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Teluk Bintuni,841.83
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Manokwari,562
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Sorong Selatan,202.69
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Sorong,448.16
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Raja Ampat,447.28
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Tambrauw,308.83
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Maybrat,723.58
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Manokwari Selatan,490.46
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Pegunungan Arfak,160.61
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Sorong,1112.99
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Merauke,708.73
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Jayawijaya,93.78
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Jayapura,629.42
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Nabire,277.13
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kepulauan Yapen,656.52
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Biak Numfor,372.49
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Paniai,-
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Puncak Jaya,1330.16
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Mimika,433.19
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Boven Digoel,247.02
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Mappi,528.74
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Asmat,180.57
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Yahukimo,-
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Pegunungan Bintang,6.71
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Tolikara,12
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Sarmi,544.31
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Keerom,91.60
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Waropen,387.74
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Supiori,454.34
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Mamberamo Raya,1211.07
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Nduga,89.52
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Lanny Jaya,17.94
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Mamberamo Tengah,-
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Yalimo,27.61
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Puncak,-
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Dogiyai,5.19
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Intan Jaya,-
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Deiyai,-
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Roti Tawar,2022,Kota Jayapura,965.58
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Simeulue,164
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Aceh Singkil,270
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Aceh Selatan,449
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Aceh Tenggara,1478
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Aceh Timur,1062
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Aceh Tengah,2681
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Aceh Barat,679
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Aceh Besar,1982
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Pidie,1496
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Bireuen,2236
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Aceh Utara,2038
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Aceh Barat Daya,389
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Gayo Lues,955
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Aceh Tamiang,1637
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Nagan Raya,1018
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Aceh Jaya,1245
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Bener Meriah,1834
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Pidie Jaya,2189
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Kota Banda Aceh,2489
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Kota Sabang,2502
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Kota Langsa,1220
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Kota Lhokseumawe,2610
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Kota Subulussalam,463
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Nias,7
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Mandailing Natal,383
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Tapanuli Selatan,330
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Tapanuli Tengah,198
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Tapanuli Utara,66
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Toba Samosir,236
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Labuhan Batu,773
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Asahan,323
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Simalungun,383
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Dairi,178
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Karo,1332
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Deli Serdang,556
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Langkat,1396
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Nias Selatan,29
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Humbang Hasundutan,25
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Pakpak Bharat,286
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Samosir,25
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Serdang Bedagai,390
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Batu Bara,307
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Padang Lawas Utara,122
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Padang Lawas,520
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Labuhan Batu Selatan,421
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Labuhan Batu Utara,262
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Nias Utara,-
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Nias Barat,-
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Kota Sibolga,564
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Kota Tanjung Balai,596
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Kota Pematang Siantar,490
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Kota Tebing Tinggi,799
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Kota Medan,682
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Kota Binjai,622
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Kota Padangsidimpuan,1138
Rata-Rata Pengeluaran Perkapita Mingguan Makanan,Siomay,2021,Kota Gunungsitoli,149
